comments
తెలంగాణ ఒక్క రాష్ట్రనీకె మిషన్ భగీరథ బార్జెట్ 40.వేల కోట్లు...? దేశం మొత్తం మంచినీటికి 60.వేల కోట్లు ఎలా సారిపోతయ్...?  Up.కి గుజరాత్ కే ఇస్తారెమో నీళ్లు. ఆ బార్జెట్ తో
Mana Telangana loo Elaa untadi ante..... Project budget anedi Intha perigithe Antha  Ekkuva kameetions anevi untai Example... Oka project ki 1lak Cr anukunte Project ok chesinanduku.... CM ganiki fst 10% Aa tharvatha Aa project lo  Andaru kontha kontha % anedi lekkalu vesukune mottam  Panchukuntaru Vella lekkallo mottam 50% kameetions ki Pothadi Migatha 50% paisalu project ki  Pedutharu anthee Teedaa EE lekkallo central government Ku sammandham undadi  Cada...... Andukee Vella aatalu saaguthai Appudu Britishoniki manam elaa ayethe  Tax Lu kattinamoo Eppudu EE yedhavalu thinna paisalaku.kuda  Maname tax Lu kattalanna mata
Dantlo State budget kuda vuntadi bro
నబూతో న భవిష్యత్
ఆ thumbnail ఏంట్రా బాబు😆😆
@saikrishna karna sss bro😆😆😆🤣
Mana lanti legends ki khachtam ga ardham ayyiddi brooo.... 😀😀😀
Nimokamla.badjet
Pmay lo nynu benficater ni
This budget used for only corporate company
Elections effect  😁😁😁😁😆😆😆😆🤣🤣🤣🤣
Jai hindu
Jai kcr
Wast bjp
Jai Trs Jai Kcr
Jai kcr
Langa Modi
��
Nv జాకెట్ aura salega ఇంకెప్పుడూ  మార్పు vastundhira మీలో
Langa bjp
Chear politics only for north states👈 South India is for only paying tax only 🤬😭
BJP=Bada joker party
Down down BJP bakvas party
Jai Bjp🔥
Thamarru emchastharu siru ardham ayindi miku ardham kaledha mally venu bro jai modi
News mottam vinnavaa...e budget evariki prayojanamo ardam kaledhaa
��😁🤣🤣😃😆
west badjet janalaku panicky ranide
West budget
అండర్ ఇండియా డాన్ కేటీఆర్ గాడు. పెద్ద మోసగాడు
Jai kcr
@Baleshwar madgula అవును కుయ్య. క్రిషంకు గాడు ఉండ సచ్చిపోయిండ
Nuv inka bathkey unnava bhayya😂😂
Super awareness sir
Budget perigindanna anandam kante batuku maraledanna vidyardhi bhade chala pedda lotu budget..s r no plz comment S all Indians mukyanda students...
"నిరుద్యోగం బడ్జెట్ హెచ్చుతగ్గులు ను నిర్ణయిస్తుంది.. Ex:bharatha rail way exam kosam sumaru 4 years nundi exam cundect cheyakapovadam valana sumaru 8 kotla mandi vidyardhulu Rrb ntpc  rrc group d kosam wait chestuuu cheyyaleka vudyogamleka.. Pelli chesukoka.. Talpaka pellichesukuni chivaraku palugu para dikkaite.. Eka adesam yela ardhikanga yedagagaladu... Vidyasakha adikarulu deanni ardham chesukovali...... 2) dabbulu vunnavadu yekanga sartificats tosaha vudyogame konesukogaligina e time lo pedavadu pedavaduga kakunda dhanavantuduga... Kadu kadu kaneasa avadaralu tearchukonevadiga yeppudu yedugutadu... Pedarikam nasinchi.. Andaru chaduvukoni manchi vudyogalu chestunnappude ye desamaina nijamaina ardhika, sanketikha, sastra  naipunyanni sadistundani cheppavachu... E sandarbanga vidyasakha adikariki ardhika sakha adikariki okate chebutunna mundu vidyardhula bhavisyattulu marchandi.. Ledante desam enka pedarakamloko veltundanataniki atisayokhthi ledu  ..pending exams anni pettandi.. Yentomandi vidyardhula jeavitalanu nilabettandu.. Vidyardhulu adukkutintooo kotla rupayalu kuberulu daggarunte falitam sunna cheppukovadaniki tappa deniki panikiradu.. Daham tearchataniki glass manchinealu chalu maha samudram vunna a dahanni tearchalevu...alochinchandi jai hind Bharat mataki jai"
please sir  budget lo loothiga chadvi randi sir.... with all due respect capital expenditure enduku ankela garadi anedi capital expenditure lo components chusthe  we can analyse better....  investment by govt will decrease than last year....  enduku enti ani please get into details it would have been great if scholars like  jp went on to read budget in details and presents analysis instead of superficial analysis
lets get into detail beacuse devil lies in detail.... among the capital expenditure if payments to banks is excluded they are even less then last years budgeted estimate leave aside 35% increase  it is less than 5 lakh crores...when u say capital expenditure increased the repayment of principle and intrest to banks form significant part of your capital expenditure which u have no choice but to pay ....lets analyse the budget in detail not based on superficial statements ... please dont rely on  such superficial analysis please delve deep into the data to understand  the hallowness
Avarikhi sir investment political parties
Sri  jayaprakasa narayana is  too intelectual person this state has seen.He can read between the lines only repeat only.
Jai modi ji jai  akhanda Bharath  jai sri ram 🙏
Please invite Prof Nageshwar Rao
JP is Modi Bhakt
Digital literacy  Digital currency E Learning  Optic fibre cables to each village  Digital banking in 75Districts  Infra booster  MSP to farmers
This is a corona budget. No scope for freebies! Good.
JP gaaru butjet gurinchi 5 manchi lakshanala gurinchi apaaramaina anubhavamtho chepparu
Sc మరియు St దళితుల రెడ్డి oc లలో కూడా పేద వారు ఉన్నారు అన్ని మారుతున్నాయి .ఎక్కడ చూసినా సమానత్వం అంటారు .కానీ అక్కడ oc వారికి వుండవు. రిజ్వేషన్లు వుండవు.ఆస్తిని దృష్టిలో ఉంచుకొని రిజ్వేషన్లు ఇవ్వాలి. అన్ని కాలం తో సహా మారుతున్నాయి.ఎన్నో మార్పులు వచ్చాయి.కానీ రాజ్యాంగం ఎప్పుడు మారుతుంది. రాజ్యాంగాన్ని మార్చాలి.
"Out of one rupee expenditure, how many paise may reach the poor guy in India ?Are these analysts are experts beating Nani Paalkiwala ? Why these experts fail in vote bank politics ?"
"5 chedda lakshanalu ive 1. Pedarikam kastha inka pedarikam 2. Nirudyogi kastha inka nirudyogi digital cheyadam tho.  3. Ekkada pandinchina raithu akkade pathalaniki.  4. Digital schools, college lo prati vidtardiki twaralo kallajodu.  5. Railway zone, special status anevi ap ki ee janma lo ravu."
అన్నం పెట్టే రైతు గురించి ఎవరు ఎందుకు మాట్లాడడం లేదు.
Budget lo mottam anni chetta lakshanale idi oka chetta budget desaniki pattina daridram ee government
"జేపీ గారి విశ్లేషణ బాగుంది, ఇది ప్రసారం చేసిన hmtv వారికి అభినందనలు🙏  రాజకీయ కోణంలో కెసిఆర్ గారు చాలా దారుణంగా కేంద్ర బడ్జెట్ ను భూతులు తిట్టుతూ అమాయక ప్రజల్ని తప్పుదోవ పట్టించే ప్రయత్నంలో ఇలాంటి డిబేట్స్ అవసరం. లేదంటే గొరెల్లాంటి ప్రజలు అవే నిజమనుకునే ప్రమాదం ఉంది."
నిరుద్యోగుల కోసం ఏం లేదు
"You are  right sir, you  always give  value points.Unfortunately govts are not  utilising your  services."
Jai FM. Budge is good
Very good analysis
ఆరోగ్యాన్ని రెండు భాగాలుగా చూస్తారు.1.వ్యాధి రాకుండా జాగ్రత్త పడడం (preventive) 2.వ్యాధి వచ్చిన తరువాత బాగు చేయడం (Treatment). ఈ రెండు విషయాలను మోడీ ప్రభుత్వము ఆలోచిస్తుంది.మొదటిది preventive part .వ్యాధులు రాకుండా ఉండాలి అంటె 1.మంచి గాలి (స్వచ్చ భారత్)2.మంచి నీరు 3.మంచి ఆహారము(ఆర్గానిక్)4.వ్యాయాయము (యోగ) క్రీడలు.రెండవది వ్యాధి వచ్చిన తరువాత బాగుచేసుకోవడము(Treatment part) 1. ఆయుష్మాన్ భారత్ 2.Medical College లను పెంచడము.ఇవి భారత ప్రభుత్వము బాగానే చేస్తుంది కద.మరి jaiprakash Narayan గారి ఉద్దేశము లో ఆరోగ్యము అంటే వివరంగా చెపితే అందరికి తెల్సుతుంది కద.
Manchi laksgansku budget k parimitam. Amalu cheyadaniki kadu
Good budget
"Bjp entha sepu corporates rayithule esthundi thappa, prajala gurinchi think chesina dhakalalu lev  Assalu thinadanike thindi leka sathe, nv corporates rayithulu echi rates thaggisthe prajalu kontara First prajalaki konugolu shakthi penchali kadha Ex ... Ambani, adani aasthi perigindi, prajalu.... Gudisinlu 😔"
"Corporates taxes thaggisthunnaru 🙄🙄🙄, robinhood planning kavali... Bjp employment le, poor ki m le"
Budjet lo Keta istaru. Janalaki ivvaru. Paper Budjet antha. Last year anthe
JP garu kuda BJP Modi ki Baaja nena!
"Very nice, JP sir deciding budget 22-23 🙏👍"
BJP 🙌🏻
dnt belive MIM AND BJP .                Brothers I respect  every Hindu brothers am not against to any party just I request u to open ur eyes everyone becoz this bjp is dividing us . today GDP Is in -
dnt belive MIM AND BJP .                Brothers I respect  every Hindu brothers am not against to any party just I request u to open ur eyes everyone becoz this bjp is dividing us . today GDP Is in -
dnt belive MIM AND BJP .                Brothers I respect  every Hindu brothers am not against to any party just I request u to open ur eyes everyone becoz this bjp is dividing us . today GDP Is in -
We
Jp pedda donga bjp ki supoart chestunnadu
Public is not benift to the  budget demonitrikn discuss first of all and 2nd thing gst ten telanvana agitation then covid what about small msme 10 lakhs sdlf employment subsidise totally lost due to kmow avillable of funds he is not a mla dont adivice to public
"Good budget. Allocation for infrastructure, roads, airports, MSP are appreciate."
సార్ మీలాంటి వారి పరిపాలన కావాలి జై అఖండ భారత్✌🚩🙏🤝🇮🇳🎉
Neetulu avatala vaallaku cheppetanduke anna vishayam  baaga follow avutaru chala mandi medhavulu
Super sir thank you
I am trusting Jaya Prakash sir statements because he is not a politician n fully knowledge person on budget n replication of future 🙏
JP garu me late varu chala avsaram Sir
JP SIR IS 100% CORRECT
Jai BJP
dnt belive MIM AND BJP .                Brothers I respect  every Hindu brothers am not against to any party just I request u to open ur eyes everyone becoz this bjp is dividing us . today GDP Is in -
dnt belive MIM AND BJP .                Brothers I respect  every Hindu brothers am not against to any party just I request u to open ur eyes everyone becoz this bjp is dividing us . today GDP Is in -
Jai modi ji
ఉద్యోగుల  టాక్స్ పరిధి సెంట్రల్ no కామెంట్ పార్టీ కార్యకతల్తో పాలనా సాగిస్తే ఫ్రీ సార్వీస్ కాదా మేడం  ఏమి బడ్జెట్ ఎంత సేపు డబ్బులు  వాసులు గూర్చి ఉంది తప్ప ప్రజలు ప్రేయజనాలు జీరో
Avunu sir
చాలా మంచి విశ్లేషణ jp గారు 🙏🏻
JP garu is very right... IT reduction for pensioners at a reasonable rate could have been appreciated....whatever be the % rate... People r really disappointed...
అంటే 95 ఆవలక్షణాలు అన్న మాట
��🐷🐷 thurkollu
Jp garu Meru Endhuku enka brathiki unaru  tho veli Modi the gudu
Most corrupted JP is talking 😜 how did you have engineering college while working as officer ? Corruption
Very good sir 🙏
JP sir correct
Jp is always correct
చైనా ఉత్పత్తులను బహిష్కరించుధాo 1. వైద్యం  2. విద్య 3. న్యాయం  4. వ్యవసాయం  ఇవి ప్రధానంగా దేశంలో ఫ్రీ గా అమలు చేయాలని నా మనవి  యె ఇతర సంక్షేమ (99%)పథకాలు వద్ధు  జై భారత్ మాతా కి జై ⚘ 🌻 🙏
నువ్వు ఎంత మెత్తుకున్నా అది కాని పని
Hello 🤣 china thote manaki imports 67 billions unnayi 🙄🙄🙄..
భరత్ దేశం అప్పులు విపరీతంగా పెరిగాయి.. 130 లక్షల కోట్లు కు చేరుకుంది.. బడా కంపెనీలకు బ్యాంకు లోన్స్ మాఫీ చేస్తున్న కేంద్ర ప్రభుత్వం...  ఉద్యోగాలు కల్పన ఘోరంగా విఫలమైన కేంద్ర ప్రభుత్వం..
JP కేవలం బిజెపి భక్తుడు.. రైతులకు గిట్టుబాటు ధర గురించి ఊసే లేదు..
Population ledu
జై బీజేపీ
dnt belive MIM AND BJP .                Brothers I respect  every Hindu brothers am not against to any party just I request u to open ur eyes everyone becoz this bjp is dividing us . today GDP Is in -
dnt belive MIM AND BJP .                Brothers I respect  every Hindu brothers am not against to any party just I request u to open ur eyes everyone becoz this bjp is dividing us . today GDP Is in -
"మీ విశ్లేషణ అద్భుతం సార్‌! కానీ ఎంతమంది యువత ఒక సినిమా, బిగ్‌ బాస్‌,  క్రికెట్‌ వంటి ఆటలు చూసేందుకు చూపే ఆసక్తి బడ్జెట్‌ ప్రత్యక్ష ప్రసారం, లేక పోతే అరటి పండు వలిచి పెట్టినట్లు వుండే మీ వంటి మేధావుల వీడియోలు చూడాలి. వారిలో మనకెందుకులే అన్న ఉదాసీనత ఆందొళన కలిగిస్తొంది. వారికి ఓ సూచన కూడా మీరు ఇస్తే బాగుంటుంది."
BJP is always against the poor and middle-class people. Now day government job vacancies are coming as Tenure based. What a great BJP. No other party is spoiled the Indian middle and poor class people than the BJP since the independence of India. The worst party in India is BJP. Sri Rama only saves India from BJP. Jai Sri Ram.Jai Bharat.Jai Kisan.
Talk of today... not after  100 years....
Sir jp sir miru .maku kavali miru true leader sir miru bjp lo cherandi
అబే ని పెరెందొ తెలియదు గాని నొరు మూసుకొని ఉండు
"జయ ప్రకాష్ ఆర్థిక రంగ nipunadaa,?????"
@maruthi kodipyaka వినే todu వుంటే ప్రతీ ఒక్కడు పండితుడు అంట...
@maruthi kodipyaka కటారి శ్రీనివాసరావు....JP ni ఆర్థిక రంగ నిపుణుడు అంటే నవ్వొచ్చింది
Jp garu ఆర్థిక నిపుణులు గా కాదు విశ్లేషణలో మనకు వివరిస్తున్నారు. మీ రు నేను కూడా కాదు గానీ మన బడ్జెట్ పై ఆలోచిస్తాం.కానీ ఈ బడ్జెట్ రూపకల్పన అనేకమంది ఆర్థిక నిపుణులతో నే ఏర్ప డు తుంది.మిత్రమా.
trs chemcha hmtv yhu mi journalisam brathukulo
Waste budget
Courtule ee dheshaaniki peddha dharidhram jp garu. Vaatiki kharchu pettadam ante rajula sommu ralla palu annatlu prajala kattina pannulanu buudidhalo posinatle.
"Brother courts lekunte nv undav ni rights undav, adhi he party ayina 🤣 oh oh nv nationalist hub channel follower kadha"
"Orey katariga, chaina pempudu kukka aina cummini thecchi rajakeeya, samajika visleshakudani buildup endhuku. Cummugaadani cheppocchuga. Uusara velli la rangulu marchadam endhuku."
J p sir mee kallake  5 Manchi lashanalu kanipisthunnavi
ఆ నవతెలంగాణ పత్రికోడికి ఎం తెలుసు.జేపి గారి లాంటి మంచి వ్యక్తి తో చర్చల్లో వాడేందుకు.
Bharat beated British & became 3rd country with 100 UNICORN Start-Up companies Nation 💪💪💪💪💪 Credit goes to Modi Ji🙏🙏🙏 go START UP INDIA & STAND UP INDIA 💪💪 Jai Modi Ji... Jai BJP... Jai Bharat 🇮🇳🇮🇳🇮🇳
Jp sir explain super
"ఏ రాజకీయ పార్టీ అధికారం లోకి వచ్చినా జనానికి ఏం చేయదు ,,,ఉత్త ముచ్చట్లు ,,,దారి తప్పినది ,,,,"
Siggu leni kcr na koduku
Very nice analysis sir
"జై మోడీజీ, జై బీజేపీ జై హింద్ 🇮🇳"
bongu
dnt belive MIM AND BJP .                Brothers I respect  every Hindu brothers am not against to any party just I request u to open ur eyes everyone becoz this bjp is dividing us . today GDP Is in -
JAi ho Modi ji Jai Hind 👏👏👏👏👏👏
Jai ho Nirmal medam Jai Hind 👏👏👏👏👏👏
Jai BJP 🔥.
"Bjp, అంకెల గారడీ చేసినది"
Secular gorrelaki idi nachadule
Assalu budjet lo m m losugulu unnayo thelusa
అనాదిగా విద్య వైద్యం ఉపాధి న్యాయ వ్యవస్థ లకు సరైన కేటాయింపులు జరగడం లేదు. ఏ కాడికి కార్పోరేట్ కి దోచిపెట్టుడే
Telangana అని చెప్పి తెలంగాణ ప్రజలను అవమానపరుస్తున్నారు ఇది కరెక్ట్ కాదు
బిజెపి వైసిపి టిఆర్ఎస్ దొంగల దొంగ విశ్లేషణ
Good job jp sir
dnt belive MIM AND BJP .                Brothers I respect  every Hindu brothers am not against to any party just I request u to open ur eyes everyone becoz this bjp is dividing us . today GDP Is in -
dnt belive MIM AND BJP .                Brothers I respect  every Hindu brothers am not against to any party just I request u to open ur eyes everyone becoz this bjp is dividing us . today GDP Is in -
JP గారి విశ్లేషణ చాలా బాగున్నది. ఆయన చేసే విశ్లేషణ  💯 percent correct ఉంటుంది
6
Jp my favorite politician
Sir Excellent Budget Presented Today by Honble Fin Minister Regards AAshokkumar hyd
Jp సర్ లాంటి వారు ఈ తెలంగాణ రాష్ట్రo కోసం చాలా అవసరం ఉంది మీలాంటి నాయకులు విద్యా శాఖ ఆరోగ్య శాఖ మంత్రి లాంటి ఉన్నత లో  ఉంటే బాగుండేది సర్... మీరు మాకు కావాలి సర్ ఈసారి ఎన్నికల్లో పోటీ చేయాలని నా మనస్పూర్తి కోరుతున్నా సర్ 💐🙏🙏🙏
We will say JP sir is needed but no body will vote and encourage such people
"Lazy fellows will increase a lot as govt are encouraging those by freebies. Hardworker tax payer won't get anything . Monthly 2 weeks wrk remaining days sit idle and see youtube that is best .. free ration , house , land , medicine , festival allowance ,....companies won't give but govt gives ... In 25 yrs ..rich will b more rich poor count will increase a lot , most won't like to work ..they will b ready to go jail but won't wrk ...tis is my observation .."
Bjp party ki chendina jp budjet lo manche chustaru
Excellent analysis JP garu
Veraiah lanti comreds nirantaram yedupu gottu comments chetta analysis
Veeraiah samajika vesleshakudu kadhu communist visleshakudu Ee communist lu vesleshakula musugulo tv Lalo dharshnam  istharu
Private చేస్తా డు మొత్తము wast budget
Veraiah china dog
Very good analysis of Jaya Prakash Garu.
Jai modi jai Jp sir
JAI bjp 🚩🚩🚩🚩🚩
dnt belive MIM AND BJP .                Brothers I respect  every Hindu brothers am not against to any party just I request u to open ur eyes everyone becoz this bjp is dividing us . today GDP Is in -
dnt belive MIM AND BJP .                Brothers I respect  every Hindu brothers am not against to any party just I request u to open ur eyes everyone becoz this bjp is dividing us . today GDP Is in -
"Gst 3b rules to problem mmm,,,,  Please change guidelines mmm"
Prakash gatu 🙏🙏🙏🙏🙏🙏👌👌👌👌👌👌👍👍👍👍👍👍
Mee Lanti vallu CM PM AVVALI
Meeru excellent sir
Jai ho modi ji
Ayya anchor mana india lo 6th month ki okasari electios ostavi adi gurthupettuko
Super message 👌
వారసత్వ రాజకీయ  ఆశ లేని  నరేంద్ర మోడీ గారి ప్రభుత్వం ప్రవేశపెట్టిన  బడ్జెట్  బాగుంది. పక్ష పాతం లేని తెలివి గల జైప్రకాష్  నారాయణ గారి విశ్లే శన  ఇంకా చాలా బాగుంది
@Bevda Bol modijindhad
"@Bevda Bol అవును అమ్ముకొని ఫామ్ హౌస్ లు కట్టుకుంటున్నాడు. భార్య, పిల్లలకు ఒక పది తరాలకు సరిపోయే ఆస్తులను కూడ బెట్టుకున్నాడు. మన తెలుగు cm ల లాగా."
"so before crying only on one govt blame previous GOVTS too for making this happen  Don't act as intelligent in YouTube comments👍👍👍👍  We know what congress did to this country - failed to make proud of this country, failed to make every individual patriotic by destroying Our Culture, our freedom fighters and Elevating Mughals and didn't even made present youth to relaize what Mughals and Britishers did to this country for 1000 years  When u don't have love for your country u will fly to Foreign ( Dont say here money is given less) - Then u just know leaders like Subhash Chandra Bose have done the highest study in London and just returned back though he gets high amount of salary - That is what patriotism does and congress successfully destroyed patriotism in so many section of people  Congress failed to remove caste system - which they could have easily removed but now caste system became rooted and became very strong ( if anyone tells  i will remove caste system then  their govt surely collapses) no one can remove caste system/ reservation system which is also one of the cause for unemployment of particular group  Congress failed to unite India - Divided country into North India and South India  ( what PM speaks for the past 70 years no one knows in South)- Will such things make our country united  Congress failed to make atleast one single common language to all the country people - No never they are like divide and rule policy same like Britishers  So kiddo don't escape from saying you arediverting topic   Just read the comment twice to know what khangress did to this country - country's growth is not only with GDP - what to do GDP if the same govt allows terrorism in every part of our country and what to do with GDP and other developments if it goes into hands of Talibans like in afghansthan ?????"
I can say examples rice cost at former is below 20 to25 only but the consumer is paying 50. Milk 30 to 40 but we are Yong 70/ pickles cost 60 to70/ consumer rate is 150 to 200. Oils rates are some what different .The food adultration shall be taken as very serious and fines shall be very huge and guilty shall be punished very seriously. .
production chese vallaki voche profits thakkuva untayi kani income yekkuva vostadi .oka shirt 200rs ki thayaru aithe 2rs profit thone company vadu ammuthadu retail vaadu 100rs paina profit ki ammuthadu.alane agriculture kuda untadi.
Our AP budget has been eaten by Lokesh for his dry fruits and foreign travel.
సిగ్గు లేకుండా ఐదు మంచి లక్షణాలు అని చెప్పేడు.బిజెపి దయ కోసం మేధావి మాటలు.జై  అమరావతి. మేధావి అని చెప్పు కొని తిరుగు తున్నారు
Why this kolaverri analysis
"How much will be pocket filled by our politicians, officials, contractors and officials out of 39 lac crores.  If 20 pc used for people's will be great. Thanks."
"This is Modi's govt. Now like corrupt regional parties, TRS or Ychipi."
Direct BJP join aypo   Siggu undala prajalu suffer aythunta 25years anta  20lakhs package em ayindi
వెరీ గుడ్ జేపీ గారు me విశ్లేషణ
��🇳🚩🙏🚩🇮🇳🙏🚩🇮🇳🙏🚩🇮🇳🙏🚩🇮🇳
"అన్ని ప్రభుత్వాలూ , మధ్య తరగతి వర్గ రక్తాన్ని ,  చెరుకు గడని మడత పెట్టి , మెలి పెట్టి& మళ్ళీ మడత పెట్టి జ్యూస్ తీస్తున్నట్లు తీసి కింద వర్గానికీ & ఇండస్ట్రీయల్ టైకూన్లకూ కూల్ డ్రింక్ ఇచ్చినట్లు ఇచ్చేస్తున్నారు . ఈ దేశం లో మధ్య తరగతి వర్గాల దౌర్భాగ్యం ఏమిటంటే అన్ని వర్గాల భారాన్నీ వీళ్ళే మొయ్యాలి ."
వేతన జీవులందరు స్టేట్ గవర్నమెంట్ దగ్గర కొట్లాడి సాధించుకున్న జీతం టాక్స్ రూపంలో సెంట్రల్ గవర్నమెంట్ కు కట్టాలి
J.P.garu meeru anni baagane chepparu kaani yendukani meeru news readers ni GARU ane word vaadaru meeku IGO naa leka vaallu meeku baaga telisinavaalla  oka vela vaallu kooda mimmalani alage yeka vachanam vaadite meeru receive chesukogalara am sorry to say this
I think..... He is (news reader)katari srinivas...former loksatta party member...
Jai BJP ❤️🎉👏
dnt belive MIM AND BJP .                Brothers I respect  every Hindu brothers am not against to any party just I request u to open ur eyes everyone becoz this bjp is dividing us . today GDP Is in -
dnt belive MIM AND BJP .                Brothers I respect  every Hindu brothers am not against to any party just I request u to open ur eyes everyone becoz this bjp is dividing us . today GDP Is in -
Meeru bags alochinche bags chepparu kani enni cheppena and entha chepenna raithu ki emmi isthunaru subsidy  loo levu even borewel ki kodda bill esthunaru and drip ki subsidy  ledu and fertilizer ki gst rupsm lo 18 to 28 % of tax will applying even you also not disscessed  that point (every one thinking only one way employees ki tax exemptions  other than that no use of the budget  till the end user
జేపీ గారు రాజకీయ విష్లెషకులు నిజాలు నిర్బయంగా చెపుత రూ
Garibodiki vorigindi em ledu... Unavalake meli evani... Worst Budget
Free free kavala
వీరయ్య దొంగ అబద్దాలు వెధవ
బిజెపి హఠవో దెశ్ బచవో
@Sirimalla Srihari మిరు ఉన్నాన్ని రోజులు మన దెశం అగమె ఇగ తు
ఎడికి పోవాలి ఊర్లలో అప్పు చేసి పోవాలా లెక బ్యాక్లను దోపిడీ చేసి విదెశ్శాల్లోకీ పోయ్యి హాయిగా ఉండమంటావ చెప్పు
@Mullu Ramakrishna supar
Nuvu pora
State and center governornment employees ki income tax relaxation 10% nundi 14% chesaru mari private employees paristiti endo.
"Central govt employees ki new pension scheme, General Provident fund untai.....  Valaki gpf basic amount lo 10% deduction avtundhi.....aa 10% ki tax relief undhi  Employees yekuva amount gpf lo (vpf) petukontey tax relief undadhu.....  So ee budget lo 14% varuku tax relief icharu.....  Private employees ki EPF untundhi.....  Yentha EPF lo save cheskuntey (limited 2.5 lacks) antha tax relief untundhi...... as per 80cc  Basic wage 1.7 lacks yevariki undadhu......."
Mahendarma mahi గారు income tax అనేది అందరికీ వర్తిస్తుంది.కేవలము government employees కే కాదు.ఎవరైతే income tax పరిధిలోకి వస్తారో వారి  అందరికి వర్తిస్తుంది.
Ee budjet Ambani adani lanti industrial vala korake techhinattundi
Individual tax payer matram Sanka naki povali...emi palakulu ra...
